id,VacantLot,Condominium,NbrOfUnits,NbrOfApts,ResSalePrice,VacBldgYear,ZIP
1762_170_0,FALSE,FALSE,1,0,"54,900.00",0,63118
1762_190_0,FALSE,FALSE,1,0,"50,500.00",0,63118
1762_225_0,TRUE,FALSE,0,0,"9,500.00",0,63118
1762_230_0,TRUE,FALSE,0,0,"30,000.00",0,63118
1763_10_0,FALSE,FALSE,1,0,"77,000.00",0,63118
1763_15_0,FALSE,FALSE,1,0,"40,000.00",0,63118
1763_20_0,FALSE,FALSE,1,0,"71,000.00",0,63118
1763_25_0,FALSE,FALSE,4,0,"50,000.00",0,63118
1763_90_0,FALSE,FALSE,1,0,"97,500.00",0,63118
1763_100_0,FALSE,FALSE,1,0,"82,900.00",1992,63118
1763_115_0,FALSE,FALSE,1,0,"60,000.00",0,63118
1763_120_0,FALSE,FALSE,1,0,"85,000.00",1993,63118
1763_125_0,FALSE,FALSE,2,0,"41,000.00",0,63118
1763_130_0,FALSE,FALSE,1,0,"34,000.00",0,63118
1763_140_0,FALSE,FALSE,2,0,"104,000.00",0,63118
1763_150_0,FALSE,FALSE,1,0,"36,000.00",0,63118
1763_160_0,FALSE,FALSE,1,0,"157,500.00",0,63118
1763_170_0,FALSE,FALSE,2,0,"166,000.00",0,63118
1763_180_0,FALSE,FALSE,1,0,"60,000.00",0,63118
1765_30_0,TRUE,FALSE,0,0,"38,000.00",0,63118
1765_40_0,FALSE,FALSE,1,0,"126,000.00",0,63118
1765_50_0,FALSE,FALSE,1,0,"85,500.00",0,63118
1766_10_0,FALSE,FALSE,1,0,"49,900.00",0,63118
1766_20_0,FALSE,FALSE,1,0,"42,000.00",0,63118
1766_30_0,FALSE,FALSE,1,0,"14,000.00",1997,63118
1766_40_0,TRUE,FALSE,1,0,"16,000.00",1993,63118
1779_20_0,TRUE,FALSE,0,0,"5,000.00",0,63118
1780_5_0,FALSE,FALSE,4,4,"90,000.00",0,63118
1781_5_0,FALSE,FALSE,0,0,"307,000.00",0,63118
1781_30_0,FALSE,FALSE,0,0,"10,000.00",0,63118
1781_50_0,TRUE,FALSE,2,0,"59,900.00",0,63118
1781_80_0,FALSE,FALSE,0,0,"15,000.00",0,63118
1789_40_0,TRUE,FALSE,0,0,"15,000.00",1989,63118
1796_13_0,FALSE,FALSE,0,0,"218,000.00",0,63118
1796_17_0,FALSE,FALSE,0,0,"231,000.00",0,63118
1796_19_0,FALSE,FALSE,1,0,"260,000.00",0,63118
1796_30_0,FALSE,FALSE,1,0,"75,000.00",0,63118
1796_42_0,FALSE,TRUE,1,0,"190,000.00",0,63118
1796_70_0,FALSE,FALSE,1,0,"65,000.00",2018,63118
1796_80_0,FALSE,FALSE,1,0,"99,000.00",1995,63118
1796_90_0,FALSE,FALSE,1,0,"330,000.00",1998,63118
1796_140_0,FALSE,FALSE,1,0,"254,500.00",2000,63118
1796_150_0,FALSE,FALSE,1,0,"386,000.00",2001,63118
1796_160_0,FALSE,FALSE,4,0,"6,000.00",0,63118
1796_180_0,FALSE,FALSE,2,0,"4,500.00",0,63118
1796_220_0,FALSE,FALSE,2,0,"255,000.00",0,63118
1796_230_0,FALSE,FALSE,2,0,"183,000.00",0,63118
1796_423_0,FALSE,TRUE,4,0,"215,000.00",0,63118
1797_10_0,FALSE,FALSE,1,0,"295,000.00",2002,63118
1797_30_0,FALSE,FALSE,2,0,"221,000.00",0,63118
1797_40_0,FALSE,FALSE,1,0,"97,500.00",0,63118
1797_80_0,FALSE,FALSE,4,0,"4,385.00",0,63118
1797_100_0,FALSE,FALSE,3,0,500.00,0,63118
1797_120_0,FALSE,FALSE,1,0,"272,500.00",0,63118
1797_130_0,FALSE,FALSE,1,0,"85,000.00",0,63118
1797_140_0,FALSE,FALSE,2,0,"133,000.00",0,63118
1797_161_0,FALSE,FALSE,1,0,"280,000.00",0,63118
1797_165_0,FALSE,FALSE,2,0,"232,000.00",0,63118
1797_170_0,FALSE,FALSE,4,0,"49,700.00",0,63118
1797_180_0,FALSE,FALSE,1,0,"93,000.00",0,63118
1797_185_0,FALSE,FALSE,4,0,"207,000.00",0,63118
1797_190_0,FALSE,FALSE,4,0,"165,000.00",0,63118
1797_195_0,FALSE,FALSE,4,0,"149,000.00",0,63118
1797_205_0,FALSE,FALSE,2,0,"75,000.00",0,63118
1797_210_0,FALSE,FALSE,2,0,"143,000.00",0,63118
1797_220_0,FALSE,FALSE,1,0,"186,000.00",0,63118
1797_230_0,FALSE,FALSE,2,0,"69,000.00",0,63118
1797_240_0,FALSE,FALSE,1,0,"310,000.00",0,63118
1797_250_0,FALSE,FALSE,4,0,"2,500.00",0,63118
1797_300_0,FALSE,FALSE,2,0,"211,000.00",0,63118
1797_310_0,FALSE,FALSE,1,0,"280,000.00",0,63118
1797_340_0,FALSE,FALSE,2,0,"173,400.00",0,63118
1797_350_0,FALSE,FALSE,2,0,"172,500.00",0,63118
1797_360_0,FALSE,FALSE,4,0,"28,900.00",2010,63118
1798_10_0,FALSE,FALSE,6,8,"30,000.00",0,63104
1798_60_0,FALSE,FALSE,2,0,"338,000.00",0,63104
1798_80_0,FALSE,FALSE,4,0,"280,000.00",0,63104
1798_90_0,FALSE,FALSE,2,0,"355,000.00",0,63104
1798_100_0,FALSE,FALSE,1,0,"105,000.00",0,63104
1798_130_0,FALSE,FALSE,2,0,"50,800.00",0,63104
1798_140_0,FALSE,FALSE,1,0,"379,000.00",0,63104
1798_150_0,FALSE,FALSE,1,0,"286,000.00",0,63104
1798_156_0,FALSE,TRUE,1,0,"117,000.00",0,63104
1798_158_0,FALSE,TRUE,1,0,"308,000.00",0,63104
1798_166_0,FALSE,TRUE,2,0,"120,000.00",0,63118
1798_167_0,FALSE,TRUE,2,0,"210,000.00",0,63118
1798_170_0,FALSE,FALSE,1,0,"455,000.00",0,63118
1798_211_0,FALSE,TRUE,1,0,"99,000.00",0,63118
1798_212_0,FALSE,TRUE,1,0,"142,500.00",0,63118
1798_214_0,FALSE,TRUE,1,0,"130,000.00",0,63118
1798_215_0,FALSE,TRUE,1,0,"165,000.00",0,63118
1798_216_0,FALSE,TRUE,1,0,"166,000.00",0,63118
1798_220_0,TRUE,FALSE,0,0,200.00,0,63118
1798_240_1,FALSE,FALSE,2,0,"359,900.00",0,63118
1798_240_2,FALSE,FALSE,1,0,"359,900.00",0,63118
1798_260_0,FALSE,FALSE,4,0,"3,500.00",0,63118
1798_265_0,FALSE,FALSE,1,0,"245,000.00",0,63118
1798_275_0,FALSE,FALSE,1,0,"140,054.00",2000,63118
1798_280_0,FALSE,FALSE,4,0,"21,000.00",0,63118
1798_290_0,FALSE,FALSE,4,0,"3,000.00",0,63118
1798_300_0,FALSE,FALSE,2,0,"135,000.00",0,63118
1798_340_0,FALSE,TRUE,3,0,"99,500.00",0,63104
1798_350_0,FALSE,TRUE,3,0,"153,500.00",0,63104
1798_360_0,FALSE,TRUE,3,0,"124,000.00",0,63104
1799_10_0,FALSE,FALSE,1,0,"257,500.00",1997,63104
1799_20_0,FALSE,FALSE,1,0,"125,000.00",1994,63104
1799_40_0,FALSE,FALSE,1,0,"228,000.00",0,63104
1799_60_0,FALSE,FALSE,1,0,"37,500.00",0,63104
1799_70_0,FALSE,FALSE,1,0,"70,000.00",0,63104
1799_80_0,FALSE,FALSE,2,0,"135,000.00",0,63104
1799_92_0,FALSE,FALSE,2,0,"142,500.00",0,63104
1799_94_0,FALSE,FALSE,2,0,"88,000.00",0,63104
1799_120_0,FALSE,FALSE,1,0,"45,000.00",1991,63104
1799_180_0,FALSE,FALSE,1,0,"75,000.00",1989,63118
1799_190_0,FALSE,FALSE,1,0,"112,500.00",0,63118
1799_200_0,FALSE,FALSE,1,0,"123,500.00",0,63118
1799_210_0,FALSE,FALSE,1,0,"116,500.00",2001,63118
1799_220_0,FALSE,FALSE,1,0,"144,000.00",2002,63118
1799_240_0,FALSE,FALSE,1,0,"125,000.00",0,63118
1799_250_0,FALSE,FALSE,2,0,"164,000.00",0,63118
1799_260_0,FALSE,FALSE,2,0,"169,000.00",0,63118
1800_11_0,FALSE,FALSE,1,0,"144,000.00",0,63118
1800_12_0,FALSE,FALSE,1,0,"209,900.00",0,63118
1800_15_0,FALSE,FALSE,1,0,"214,900.00",0,63118
1800_25_0,FALSE,FALSE,1,0,"143,000.00",0,63118
1800_40_0,FALSE,FALSE,0,0,"370,000.00",0,63118
1800_50_0,FALSE,FALSE,2,0,"143,800.00",0,63118
1800_70_0,FALSE,FALSE,2,0,"280,000.00",0,63118
1800_80_0,FALSE,FALSE,1,0,"187,250.00",0,63118
1800_90_0,FALSE,FALSE,1,0,"63,000.00",0,63118
1800_100_0,FALSE,FALSE,2,0,"47,000.00",0,63118
1800_110_0,FALSE,FALSE,2,0,"10,000.00",1998,63118
1800_120_0,FALSE,FALSE,2,0,"5,000.00",0,63118
1800_140_0,FALSE,FALSE,1,0,"201,000.00",0,63118
1800_180_0,FALSE,FALSE,1,0,"60,000.00",0,63118
1800_190_0,FALSE,FALSE,1,0,"150,000.00",0,63118
1800_200_0,FALSE,FALSE,1,0,"33,000.00",0,63118
1800_210_0,FALSE,FALSE,1,0,"75,000.00",0,63118
1800_230_0,FALSE,FALSE,1,0,"135,000.00",2018,63118
1800_240_0,FALSE,FALSE,1,0,"135,000.00",2017,63118
1800_265_0,FALSE,FALSE,2,0,"235,000.00",2005,63118
1800_270_0,FALSE,FALSE,1,0,"96,000.00",0,63118
1800_280_0,FALSE,FALSE,3,0,"206,000.00",1998,63118
1801_35_0,FALSE,TRUE,0,0,"75,000.00",0,63118
1801_40_0,FALSE,FALSE,2,0,"205,000.00",0,63118
1801_50_0,FALSE,FALSE,4,0,"22,000.00",0,63118
1801_60_0,FALSE,FALSE,2,0,"29,000.00",2010,63118
1801_65_0,FALSE,TRUE,0,0,"103,000.00",0,63118
1801_70_0,TRUE,FALSE,0,0,"29,000.00",0,63118
1801_80_0,FALSE,FALSE,2,0,"182,000.00",0,63118
1801_90_0,TRUE,FALSE,0,0,"30,000.00",1994,63118
1801_130_0,FALSE,FALSE,1,0,"172,500.00",0,63118
1802_10_0,FALSE,FALSE,4,0,"223,000.00",0,63118
1802_20_0,FALSE,FALSE,1,0,"207,500.00",0,63118
1802_40_0,FALSE,FALSE,3,0,"120,000.00",1994,63118
1802_50_0,FALSE,FALSE,2,0,"210,000.00",0,63118
1802_60_0,FALSE,FALSE,4,0,"284,000.00",1990,63118
1802_80_0,FALSE,FALSE,1,0,"30,400.00",0,63118
1802_90_0,FALSE,FALSE,2,0,"170,000.00",0,63118
1802_100_0,FALSE,FALSE,1,0,"4,500.00",0,63118
1802_110_0,FALSE,FALSE,1,0,"133,000.00",0,63118
1802_120_0,FALSE,FALSE,2,0,"25,000.00",0,63118
1802_130_0,FALSE,FALSE,4,0,"212,000.00",2001,63118
1802_140_0,FALSE,FALSE,1,0,"70,000.00",0,63118
1802_150_0,FALSE,FALSE,1,0,"40,900.00",0,63118
1802_160_0,FALSE,FALSE,2,0,"45,000.00",0,63118
1802_180_0,FALSE,FALSE,1,0,"38,500.00",0,63104
1802_190_0,FALSE,FALSE,1,0,"175,000.00",0,63104
1802_200_0,FALSE,FALSE,1,0,"75,000.00",0,63104
1802_210_0,FALSE,FALSE,1,0,"84,500.00",0,63104
1802_220_0,FALSE,FALSE,2,0,"174,000.00",0,63104
1802_230_0,FALSE,FALSE,1,0,"225,000.00",0,63104
1802_240_0,FALSE,FALSE,1,0,"295,000.00",2006,63104
1802_250_1,FALSE,FALSE,1,0,"272,000.00",0,63104
1802_250_2,FALSE,FALSE,1,0,"272,000.00",0,63104
1802_250_3,FALSE,FALSE,1,0,"272,000.00",0,63104
1802_260_0,FALSE,FALSE,1,0,"8,000.00",0,63104
1802_270_0,FALSE,FALSE,1,0,"188,500.00",0,63104
1802_310_0,FALSE,FALSE,1,0,"292,500.00",0,63118
1802_340_0,FALSE,FALSE,1,0,"150,000.00",2002,63118
1802_350_0,FALSE,FALSE,1,0,"5,000.00",0,63118
1802_360_0,FALSE,FALSE,1,0,"257,000.00",0,63118
1802_370_0,FALSE,FALSE,2,0,"124,900.00",2001,63118
1802_380_0,FALSE,FALSE,2,0,"225,500.00",2002,63118
1802_390_0,FALSE,FALSE,2,0,"150,000.00",1999,63118
1802_410_0,FALSE,FALSE,1,0,"150,000.00",0,63118
1802_420_0,FALSE,FALSE,2,0,"12,500.00",2001,63118
1802_430_0,TRUE,FALSE,0,0,"15,000.00",1992,63118
1802_440_0,TRUE,FALSE,0,0,"1,500.00",1993,63118
1802_470_0,FALSE,FALSE,1,0,"53,000.00",2001,63118
1802_510_0,FALSE,FALSE,2,0,"160,000.00",2000,63118
1802_520_0,FALSE,FALSE,2,0,"8,500.00",0,63118
1802_565_0,FALSE,TRUE,2,0,"160,000.00",0,63118
1802_575_0,FALSE,TRUE,2,0,"176,000.00",0,63118
1803_20_0,FALSE,FALSE,1,0,"255,000.00",2009,63118
1803_40_0,FALSE,FALSE,1,0,"182,000.00",0,63118
1803_50_0,FALSE,FALSE,1,0,"225,000.00",0,63118
1803_60_0,FALSE,FALSE,1,0,"58,000.00",0,63118
1803_70_0,FALSE,FALSE,1,0,"124,500.00",0,63118
1803_80_0,FALSE,FALSE,2,0,"240,000.00",0,63118
1803_90_0,FALSE,FALSE,2,0,"25,000.00",0,63118
1803_100_0,FALSE,FALSE,1,0,"233,000.00",0,63118
1803_130_0,FALSE,FALSE,1,0,"180,000.00",2000,63118
1803_140_0,FALSE,FALSE,1,0,"40,000.00",1989,63118
1803_150_0,FALSE,FALSE,1,0,"112,761.00",0,63118
1803_160_0,FALSE,FALSE,1,0,"189,900.00",2011,63118
1803_170_0,FALSE,FALSE,1,0,"45,500.00",0,63104
1803_180_0,FALSE,FALSE,1,0,"89,700.00",0,63104
1803_190_0,FALSE,FALSE,1,0,"54,900.00",0,63104
1803_210_0,FALSE,FALSE,1,0,"153,000.00",1989,63104
1803_225_0,FALSE,FALSE,1,0,"63,000.00",0,63104
1803_235_0,FALSE,FALSE,1,0,"137,000.00",0,63104
1803_240_0,FALSE,FALSE,4,0,"145,000.00",0,63118
1803_260_0,FALSE,FALSE,3,0,"156,000.00",1994,63118
1803_270_0,FALSE,FALSE,1,0,"214,888.00",0,63118
1803_280_0,FALSE,FALSE,0,0,"18,000.00",0,63118
1803_290_0,FALSE,FALSE,2,0,"235,000.00",0,63118
1803_300_0,FALSE,FALSE,1,0,"32,000.00",0,63118
1803_360_0,FALSE,FALSE,1,0,"50,000.00",0,63118
1803_391_0,FALSE,FALSE,0,0,"318,700.00",0,63118
1803_441_0,FALSE,FALSE,1,0,"298,000.00",0,63118
1804_10_0,FALSE,FALSE,4,0,"25,000.00",1993,63118
1804_20_0,FALSE,FALSE,2,0,"32,000.00",0,63118
1804_30_0,FALSE,FALSE,0,0,"25,000.00",2017,63118
1804_60_0,TRUE,FALSE,0,0,"4,500.00",1994,63118
1804_90_0,FALSE,FALSE,2,0,"33,000.00",0,63118
1804_100_0,FALSE,FALSE,2,0,"34,000.00",0,63118
1804_120_0,FALSE,FALSE,1,0,"10,250.00",0,63118
1804_280_0,FALSE,FALSE,4,0,"90,000.00",0,63118
1804_310_0,FALSE,FALSE,2,0,"170,000.00",0,63118
1804_330_0,FALSE,FALSE,2,0,"21,000.00",2003,63118
1804_340_0,FALSE,FALSE,3,0,"240,000.00",2010,63118
1804_350_0,FALSE,FALSE,4,0,"124,000.00",0,63118
1804_370_0,FALSE,FALSE,2,0,"230,000.00",0,63118
1804_380_0,FALSE,FALSE,4,0,"306,000.00",0,63118
1804_390_0,FALSE,FALSE,1,0,"163,000.00",0,63118
1804_400_0,FALSE,FALSE,1,0,"4,000.00",0,63118
1804_410_0,FALSE,FALSE,1,0,"163,000.00",0,63118
1805_10_0,FALSE,FALSE,1,0,"61,000.00",0,63104
1805_30_0,FALSE,FALSE,1,0,"949,500.00",0,63104
1805_70_0,FALSE,FALSE,2,0,"430,000.00",0,63104
1805_105_0,FALSE,TRUE,1,0,"148,000.00",0,63104
1805_113_0,FALSE,TRUE,1,0,"182,500.00",0,63104
1805_115_0,FALSE,TRUE,1,0,"147,000.00",0,63104
1805_140_0,FALSE,FALSE,1,0,"19,700.00",0,63104
1805_160_0,FALSE,FALSE,1,0,"490,000.00",0,63104
1805_166_0,FALSE,FALSE,1,0,"700,000.00",0,63104
1805_180_0,FALSE,FALSE,1,0,"330,000.00",0,63104
1805_190_0,FALSE,FALSE,1,0,"370,500.00",0,63104
1805_200_0,FALSE,FALSE,1,0,"99,000.00",0,63104
1805_210_0,FALSE,FALSE,1,0,"282,500.00",0,63104
1805_220_0,FALSE,FALSE,1,0,"209,888.00",0,63104
1805_250_0,FALSE,FALSE,1,0,"92,900.00",0,63104
1805_260_0,FALSE,FALSE,1,0,"117,000.00",0,63104
1805_262_0,FALSE,FALSE,1,0,"420,000.00",0,63104
1805_263_0,FALSE,FALSE,1,0,"396,000.00",0,63104
1805_264_0,FALSE,FALSE,1,0,"332,500.00",0,63104
1805_266_0,FALSE,FALSE,1,0,"357,500.00",0,63104
1805_267_0,FALSE,FALSE,1,0,"430,000.00",0,63104
1805_268_0,FALSE,FALSE,1,0,"424,000.00",0,63104
1805_269_0,FALSE,FALSE,1,0,"424,000.00",0,63104
1805_271_0,FALSE,FALSE,1,0,"430,000.00",0,63104
1805_272_0,FALSE,FALSE,1,0,"685,000.00",0,63104
1805_273_0,FALSE,FALSE,1,0,"385,000.00",0,63104
1805_274_0,FALSE,FALSE,1,0,"328,500.00",0,63104
1805_278_0,FALSE,FALSE,1,0,"142,500.00",0,63104
1805_350_0,FALSE,TRUE,1,0,"98,200.00",0,63104
1805_360_0,FALSE,TRUE,1,0,"85,000.00",0,63104
1806_10_0,FALSE,FALSE,1,1,"15,000.00",0,63104
1806_30_0,FALSE,FALSE,1,0,"550,000.00",0,63104
1806_40_0,FALSE,FALSE,1,0,"108,000.00",0,63104
1806_50_0,FALSE,FALSE,1,0,"48,500.00",0,63104
1806_100_0,FALSE,FALSE,1,0,"205,000.00",0,63104
1806_110_0,FALSE,FALSE,1,0,"64,000.00",0,63104
1806_125_0,TRUE,FALSE,0,0,"255,900.00",0,63104
1806_130_0,FALSE,FALSE,1,0,"420,000.00",0,63104
1806_140_0,FALSE,FALSE,1,0,"565,000.00",0,63104
1806_150_0,FALSE,FALSE,1,0,"133,000.00",0,63104
1806_200_0,FALSE,FALSE,0,0,"190,000.00",0,63104
1806_210_0,FALSE,FALSE,0,0,"225,000.00",0,63104
1806_220_0,FALSE,FALSE,0,0,"199,035.00",0,63104
1806_230_0,FALSE,FALSE,0,0,"160,000.00",0,63104
1806_240_0,FALSE,FALSE,0,0,"166,000.00",0,63104
1806_250_0,FALSE,FALSE,0,0,"105,000.00",0,63104
1806_260_0,FALSE,FALSE,0,0,"175,000.00",0,63104
1807_10_0,FALSE,FALSE,1,0,"440,250.00",0,63104
1807_40_0,FALSE,FALSE,1,0,"85,000.00",0,63104
1807_50_0,FALSE,FALSE,1,0,"469,000.00",0,63104
1807_60_0,FALSE,FALSE,1,0,"282,000.00",0,63104
1807_70_0,TRUE,FALSE,0,0,"145,000.00",0,63104
1807_80_0,FALSE,FALSE,1,0,"250,000.00",0,63104
1807_90_0,FALSE,FALSE,2,0,1.00,0,63104
1807_100_0,FALSE,FALSE,1,0,"428,900.00",0,63104
1807_110_0,FALSE,FALSE,1,0,"270,000.00",0,63104
1807_120_0,FALSE,FALSE,1,0,"137,500.00",0,63104
1807_131_0,FALSE,FALSE,1,0,"145,400.00",0,63104
1807_132_0,FALSE,FALSE,1,0,"295,000.00",0,63104
1807_133_0,FALSE,FALSE,1,0,"270,000.00",0,63104
1807_134_0,FALSE,FALSE,1,0,"220,900.00",0,63104
1807_135_0,FALSE,FALSE,1,0,"344,250.00",0,63104
1807_136_0,FALSE,FALSE,1,0,"375,000.00",0,63104
1807_141_0,FALSE,FALSE,1,0,"235,000.00",0,63104
1807_151_0,FALSE,TRUE,1,0,"165,000.00",0,63104
1807_152_0,FALSE,TRUE,1,0,"123,000.00",0,63104
1807_153_0,FALSE,TRUE,1,0,"164,000.00",0,63104
1807_155_0,FALSE,FALSE,1,0,"450,375.00",0,63104
1807_170_0,FALSE,FALSE,1,0,"280,000.00",0,63104
1807_180_0,FALSE,FALSE,1,0,"109,000.00",2002,63104
1807_210_0,FALSE,FALSE,2,0,"257,500.00",0,63104
1807_220_0,FALSE,FALSE,1,0,"311,000.00",2007,63104
1807_240_0,FALSE,FALSE,1,0,"220,000.00",2013,63104
1809_22_0,FALSE,FALSE,1,0,"665,000.00",0,63104
1809_23_0,FALSE,FALSE,0,0,"785,000.00",0,63104
1809_24_0,FALSE,FALSE,0,0,"665,000.00",0,63104
1809_25_0,FALSE,FALSE,0,0,"527,500.00",0,63104
1809_31_0,FALSE,TRUE,0,0,"305,000.00",0,63104
1809_32_0,FALSE,TRUE,0,0,"219,000.00",0,63104
1809_33_0,FALSE,TRUE,0,0,"290,000.00",0,63104
1809_110_0,FALSE,FALSE,1,0,"392,000.00",0,63104
1809_120_0,FALSE,FALSE,1,0,"490,000.00",0,63104
1809_203_0,FALSE,TRUE,1,0,"155,000.00",0,63104
1810_110_0,FALSE,FALSE,1,0,"75,000.00",0,63104
1810_160_0,TRUE,FALSE,0,0,"10,000.00",1998,63104
1811_190_0,FALSE,FALSE,2,0,"163,000.00",0,63104
1811_240_0,FALSE,FALSE,1,0,"145,000.00",0,63104
1812_270_0,FALSE,FALSE,1,0,"118,400.00",0,63104
1812_400_0,TRUE,FALSE,0,0,"66,000.00",0,63104
1817_100_0,TRUE,FALSE,0,0,"7,000.00",2003,63104
1817_166_0,FALSE,FALSE,1,0,"10,000.00",0,63104
1817_215_0,FALSE,FALSE,1,0,"169,500.00",0,63104
1817_225_0,FALSE,FALSE,1,0,"124,162.00",0,63104
1817_260_0,FALSE,FALSE,2,0,"52,850.00",0,63104
1818_30_1,FALSE,FALSE,0,0,"244,900.00",1991,63104
1818_30_2,FALSE,FALSE,1,0,"244,900.00",1991,63104
1818_30_3,FALSE,FALSE,0,0,"244,900.00",1991,63104
1818_50_0,FALSE,FALSE,1,0,"153,000.00",0,63104
1818_60_0,TRUE,FALSE,0,0,800.00,1989,63104
1818_90_0,FALSE,FALSE,4,0,"230,000.00",2013,63104
1818_100_0,FALSE,FALSE,1,0,"225,000.00",2014,63104
1818_125_0,FALSE,FALSE,1,0,"172,000.00",0,63104
1818_170_0,FALSE,FALSE,1,0,"160,150.00",2007,63104
1818_405_0,FALSE,FALSE,1,0,"137,274.00",2018,63104
1818_435_0,FALSE,FALSE,1,0,"235,000.00",0,63104
1819_70_0,FALSE,FALSE,1,0,"167,000.00",0,63104
1819_82_0,FALSE,FALSE,1,0,"127,410.00",0,63104
1819_395_0,FALSE,FALSE,1,0,"87,000.00",0,63104
1819_401_0,FALSE,FALSE,1,0,"86,300.00",0,63104
1819_405_0,FALSE,FALSE,1,0,"115,314.00",0,63104
1824_40_0,FALSE,FALSE,1,1,"25,000.00",0,63104
1829_10_0,TRUE,FALSE,0,0,"5,250.00",0,63103
1829_20_0,FALSE,FALSE,100,100,"250,000.00",0,63103
1843_85_0,FALSE,FALSE,0,0,"47,500.00",2018,63106
1844_180_0,FALSE,FALSE,2,0,"9,000.00",2018,63106
1844_290_0,FALSE,FALSE,4,0,"2,000.00",2018,63106
1848_20_0,FALSE,FALSE,1,0,"65,000.00",2018,63106
1848_30_0,FALSE,FALSE,1,0,"20,000.00",1998,63106
1848_50_0,FALSE,FALSE,2,0,"15,000.00",2018,63106
1852_190_0,FALSE,FALSE,2,0,"25,000.00",0,63106
1852_320_0,TRUE,FALSE,0,0,"1,000.00",1998,63106
1852_350_0,TRUE,FALSE,0,0,"12,500.00",2009,63106
1853_50_0,FALSE,FALSE,1,0,"15,000.00",0,63106
1854_170_0,TRUE,FALSE,0,0,"4,500.00",0,63106
1858_330_0,FALSE,FALSE,1,0,"50,000.00",0,63106
1861_10_0,FALSE,FALSE,0,1,"15,000.00",2000,63106
1865_50_0,FALSE,FALSE,1,0,"27,000.00",1991,63113
1865_110_0,TRUE,FALSE,0,0,"20,000.00",2012,63113
1865_220_0,FALSE,FALSE,1,0,"4,000.00",0,63113
1865_230_0,FALSE,FALSE,4,0,"16,900.00",0,63113
1865_240_0,TRUE,FALSE,0,0,"12,900.00",2006,63113
1865_290_0,FALSE,FALSE,2,0,"6,150.00",0,63113
1865_300_0,TRUE,FALSE,0,0,"2,000.00",0,63113
1865_310_0,TRUE,FALSE,1,0,"5,000.00",0,63113
1866_30_0,TRUE,FALSE,0,0,"1,000.00",0,63113
1866_50_0,TRUE,FALSE,0,0,"1,000.00",2008,63113
1866_200_0,FALSE,FALSE,2,0,"12,000.00",2018,63113
1867.06_90_0,FALSE,FALSE,2,0,"10,000.00",0,63113
1869_160_0,FALSE,FALSE,1,0,"72,000.00",0,63113
1869_260_0,TRUE,FALSE,0,0,"11,000.00",0,63113
1870_60_0,FALSE,FALSE,1,0,"9,360.00",0,63113
1870_80_0,FALSE,FALSE,1,0,"2,500.00",0,63113
1870_205_0,FALSE,FALSE,0,0,"50,000.00",0,63113
1871_175_0,FALSE,FALSE,1,0,"110,000.00",0,63113
1872.22_140_0,TRUE,FALSE,2,0,"2,000.00",0,63113
1872.22_150_0,FALSE,FALSE,1,1,"10,000.00",1997,63113
1872.22_190_0,FALSE,FALSE,1,0,"10,000.00",2000,63113
1872.22_250_0,TRUE,FALSE,0,0,"50,000.00",2005,63113
1872.22_260_0,FALSE,FALSE,1,0,"12,000.00",0,63113
1873_110_0,FALSE,FALSE,4,0,"13,000.00",0,63113
1873_290_0,TRUE,FALSE,0,0,"7,900.00",1997,63113
1873_310_0,FALSE,FALSE,0,0,"58,000.00",1997,63113
1874_130_0,FALSE,FALSE,1,0,"12,000.00",0,63113
1875_30_0,FALSE,FALSE,0,0,"3,000.00",0,63106
1876_70_0,TRUE,FALSE,0,0,"12,000.00",2003,63113
1876_100_0,FALSE,FALSE,0,0,"8,000.00",2001,63106
1878_260_0,FALSE,FALSE,4,0,"70,000.00",1990,63113
1879_40_0,FALSE,FALSE,1,0,"46,000.00",0,63113
1879_100_0,FALSE,FALSE,1,0,"2,500.00",2018,63113
1880_30_0,FALSE,FALSE,1,0,"10,000.00",2018,63113
1880_131_0,FALSE,FALSE,1,0,"65,500.00",0,63113
1880_170_0,TRUE,FALSE,2,0,"7,000.00",2001,63106
1880_230_0,TRUE,FALSE,0,0,"3,000.00",0,63106
1880_290_0,TRUE,FALSE,0,0,"57,000.00",2012,63113
1881_150_0,FALSE,FALSE,0,0,"25,000.00",2003,63113
1881_260_0,TRUE,FALSE,2,0,"13,000.00",2005,63113
1882_220_0,FALSE,FALSE,0,0,"4,982.00",2002,63113
1885_80_0,TRUE,FALSE,0,0,"8,000.00",0,63106
1885_360_0,TRUE,FALSE,0,0,"4,050.00",1997,63106
1885_390_0,FALSE,FALSE,2,0,"18,000.00",0,63106
1885_400_0,FALSE,FALSE,2,0,"28,000.00",0,63106
1885_430_0,TRUE,FALSE,0,0,"5,000.00",1999,63106
1885_470_0,FALSE,FALSE,1,0,"2,000.00",2018,63106
1886_110_0,FALSE,FALSE,2,0,"4,000.00",0,63106
1887_160_0,FALSE,FALSE,1,0,"12,000.00",2018,63106
1888_70_0,TRUE,FALSE,0,0,300.00,0,63106
1890_140_0,FALSE,FALSE,1,0,"6,500.00",2018,63106
1890_190_0,TRUE,FALSE,0,0,"10,000.00",2013,63106
1891_180_0,TRUE,FALSE,0,0,"7,000.00",2003,63106
1891_250_0,FALSE,FALSE,1,0,"23,500.00",2018,63106
1891_320_0,FALSE,FALSE,1,0,300.00,0,63106
